28,1255,64
39,1259,77
50,1260,90
60,1260,90
70,1260,90
80,1260,90
90,1260,90
100,1260,90
110,1260,90
120,1260,90
130,1260,90
140,1260,90
150,1260,90
160,1260,90
170,1260,90
180,1260,90
189,1260,90
198,1260,90
207,1260,90
216,1260,90
224,1260,90
233,1260,90
242,1260,90
251,1260,90
260,1260,90
270,1260,90
280,1260,90
290,1260,90
300,1260,90
310,1260,90
310,1260,90
320,1260,90
330,1260,90
340,1260,90
350,1260,90
360,1260,90
369,1260,90
378,1260,90
387,1260,90
396,1260,90
404,1260,90
413,1260,90
422,1260,90
431,1260,90
440,1260,90
450,1260,90
460,1260,90
470,1260,90
480,1260,90
490,1260,90
490,1260,90
500,1260,90
510,1260,90
520,1260,90
530,1260,90
540,1260,90
549,1260,90
558,1260,90
567,1260,90
576,1260,90
584,1260,90
593,1260,90
602,1260,90
611,1260,90
620,1260,90
630,1260,90
640,1260,90
650,1260,90
660,1260,90
670,1260,90
670,1260,90
680,1260,90
690,1260,90
700,1260,90
710,1260,90
720,1260,90
729,1260,90
738,1260,90
747,1260,90
756,1260,90
764,1260,90
773,1260,90
782,1260,90
791,1260,90
800,1260,90
810,1260,90
820,1260,90
830,1260,90
840,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
850,1260,90
861,1259,103
872,1255,116
881,1249,129
889,1241,141
895,1232,154
899,1221,167
900,1210,180
900,1200,180
900,1190,180
900,1180,180
900,1170,180
900,1160,180
900,1150,180
900,1140,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1130,180
900,1120,180
900,1110,180
900,1100,180
900,1090,180
900,1080,180
900,1071,180
900,1062,180
900,1053,180
900,1044,180
900,1036,180
900,1027,180
900,1018,180
900,1009,180
900,1000,180
900,990,180
900,980,180
900,970,180
900,960,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,950,180
900,940,180
900,930,180
900,920,180
900,910,180
900,900,180
900,891,180
900,882,180
900,873,180
900,864,180
900,856,180
900,847,180
900,838,180
900,829,180
900,820,180
900,810,180
900,800,180
900,790,180
900,780,180
900,770,180
900,770,180
901,759,167
905,748,154
911,739,141
919,731,129
928,725,116
939,721,103
950,720,90
960,720,90
970,720,90
980,720,90
990,720,90
1000,720,90
1010,720,90
1020,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1030,720,90
1041,721,77
1052,725,64
1061,731,51
1069,739,39
1075,748,26
1079,759,13
1080,770,0
1080,780,0
1080,790,0
1080,800,0
1080,810,0
1080,820,0
1080,830,0
1080,840,0
1080,850,0
1080,860,0
1080,870,0
1080,880,0
1080,890,0
1080,900,0
1080,909,0
1080,918,0
1080,927,0
1080,936,0
1080,944,0
1080,953,0
1080,962,0
1080,971,0
1080,980,0
1080,990,0
1080,1000,0
1080,1010,0
1080,1020,0
1080,1030,0
1080,1030,0
1080,1040,0
1080,1050,0
1080,1060,0
1080,1070,0
1080,1080,0
1080,1089,0
1080,1098,0
1080,1107,0
1080,1116,0
1080,1124,0
1080,1133,0
1080,1142,0
1080,1151,0
1080,1160,0
1080,1170,0
1080,1180,0
1080,1190,0
1080,1200,0
1080,1210,0
1080,1210,0
1080,1210,0
1080,1210,0
1080,1210,0
1080,1210,0
1080,1220,0
1080,1230,0
1080,1240,0
1080,1250,0
1080,1260,0
1080,1269,0
1080,1278,0
1080,1287,0
1080,1296,0
1080,1304,0
1080,1313,0
1080,1322,0
1080,1331,0
1080,1340,0
1080,1350,0
1080,1360,0
1080,1370,0
1080,1380,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1390,0
1080,1400,0
1080,1410,0
1080,1418,0
1080,1425,0
1080,1431,0
1080,1435,0
1080,1438,0
1080,1439,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,0
1080,1440,1
1080,1440,1
1080,1440,2
1080,1440,3
1080,1440,3
1080,1440,5
1080,1440,6
1080,1440,7
1080,1440,9
1080,1440,10
1080,1440,12
1080,1440,14
1080,1440,16
1080,1440,18
1080,1440,20
1080,1440,23
1080,1440,25
1080,1440,28
1080,1440,31
1080,1440,34
1080,1440,36
1080,1440,39
1080,1440,42
1080,1440,45
1080,1440,48
1080,1440,51
1080,1440,54
1080,1440,56
1080,1440,59
1080,1440,62
1080,1440,65
1080,1440,67
1080,1440,70
1080,1440,72
1080,1440,74
1080,1440,76
1080,1440,78
1080,1440,80
1080,1440,81
1080,1440,83
1080,1440,84
1080,1440,85
1080,1440,86
1080,1440,87
1080,1440,88
1080,1440,89
1080,1440,89
1080,1440,89
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,90
1080,1440,91
1080,1440,91
1080,1440,92
1080,1440,93
1080,1440,93
1080,1440,95
1080,1440,96
1080,1440,97
1080,1440,99
1080,1440,100
1080,1440,102
1080,1440,104
1080,1440,106
1080,1440,108
1080,1440,110
1080,1440,113
1080,1440,115
1080,1440,118
1080,1440,121
1080,1440,123
1080,1440,126
1080,1440,129
1080,1440,132
1080,1440,135
1080,1440,138
1080,1440,141
1080,1440,144
1080,1440,146
1080,1440,149
1080,1440,152
1080,1440,155
1080,1440,157
1080,1440,160
1080,1440,162
1080,1440,164
1080,1440,166
1080,1440,168
1080,1440,170
1080,1440,171
1080,1440,173
1080,1440,174
1080,1440,175
1080,1440,176
1080,1440,177
1080,1440,178
1080,1440,179
1080,1440,179
1080,1440,179
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1440,180
1080,1439,180
1080,1438,180
1080,1437,180
1080,1436,180
1080,1434,180
1080,1431,180
1080,1429,180
1080,1425,180
1080,1421,180
1080,1416,180
1080,1411,180
1080,1405,180
1080,1399,180
1080,1392,180
1080,1385,180
1080,1377,180
1080,1368,180
1080,1359,180
1080,1350,180
1080,1340,180
1080,1330,180
1080,1320,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1310,180
1080,1300,180
1080,1290,180
1080,1280,180
1080,1270,180
1080,1260,180
1080,1251,180
1080,1242,180
1080,1233,180
1080,1224,180
1080,1216,180
1080,1207,180
1080,1198,180
1080,1189,180
1080,1180,180
1080,1170,180
1080,1160,180
1080,1150,180
1080,1140,180
1080,1130,180
1080,1130,180
1080,1120,180
1080,1110,180
1080,1100,180
1080,1090,180
1080,1080,180
1080,1071,180
1080,1062,180
1080,1053,180
1080,1044,180
1080,1036,180
1080,1027,180
1080,1018,180
1080,1009,180
1080,1000,180
1080,990,180
1080,980,180
1080,970,180
1080,960,180
1080,950,180
1080,950,180
1080,940,180
1080,930,180
1080,920,180
1080,910,180
1080,900,180
1080,891,180
1080,882,180
1080,873,180
1080,864,180
1080,856,180
1080,847,180
1080,838,180
1080,829,180
1080,820,180
1080,810,180
1080,800,180
1080,790,180
1080,780,180
1080,770,180
1080,770,180
1080,760,180
1080,750,180
1080,740,180
1080,730,180
1080,720,180
1080,711,180
1080,702,180
1080,693,180
1080,684,180
1080,676,180
1080,667,180
1080,658,180
1080,649,180
1080,640,180
1080,630,180
1080,620,180
1080,610,180
1080,600,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,590,180
1080,580,180
1080,570,180
1080,560,180
1080,550,180
1080,540,180
1080,531,180
1080,522,180
1080,513,180
1080,504,180
1080,496,180
1080,487,180
1080,478,180
1080,469,180
1080,460,180
1080,450,180
1080,440,180
1080,430,180
1080,420,180
1080,410,180
1080,410,180
1081,399,167
1085,388,154
1091,379,141
1099,371,129
1108,365,116
1119,361,103
1130,360,90
1140,360,90
1150,360,90
1160,360,90
1170,360,90
1180,360,90
1190,360,90
1200,360,90
1210,360,90
1210,360,90
1221,361,77
1232,365,64
1241,371,51
1249,379,39
1255,388,26
1259,399,13
1260,410,0
1260,420,0
1260,430,0
1260,440,0
1260,450,0
1260,460,0
1260,470,0
1260,480,0
1260,490,0
1260,490,0
1260,500,0
1260,510,0
1260,520,0
1260,530,0
1260,540,0
1260,549,0
1260,558,0
1260,567,0
1260,576,0
1260,584,0
1260,593,0
1260,602,0
1260,611,0
1260,620,0
1260,630,0
1260,640,0
1260,650,0
1260,660,0
1260,670,0
1260,670,0
1260,680,0
1260,690,0
1260,700,0
1260,710,0
1260,720,0
1260,729,0
1260,738,0
1260,747,0
1260,756,0
1260,764,0
1260,773,0
1260,782,0
1260,791,0
1260,800,0
1260,810,0
1260,820,0
1260,830,0
1260,840,0
1260,850,0
1260,850,0
1260,860,0
1260,870,0
1260,880,0
1260,890,0
1260,900,0
1260,909,0
1260,918,0
1260,927,0
1260,936,0
1260,944,0
1260,953,0
1260,962,0
1260,971,0
1260,980,0
1260,990,0
1260,1000,0
1260,1010,0
1260,1020,0
1260,1030,0
1260,1030,0
1260,1030,0
1260,1030,0
1260,1030,0
1260,1030,0
1260,1030,0
1260,1030,0
1260,1030,0
1261,1041,13
1265,1052,26
1271,1061,39
1279,1069,51
1288,1075,64
1299,1079,77
1310,1080,90
1320,1080,90
1330,1080,90
1340,1080,90
1350,1080,90
1360,1080,90
1370,1080,90
1380,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1390,1080,90
1400,1080,90
1410,1080,90
1420,1080,90
1430,1080,90
1440,1080,90
1449,1080,90
1458,1080,90
1467,1080,90
1476,1080,90
1484,1080,90
1493,1080,90
1502,1080,90
1511,1080,90
1520,1080,90
1530,1080,90
1540,1080,90
1550,1080,90
1560,1080,90
1570,1080,90
1570,1080,90
1581,1081,77
1592,1085,64
1601,1091,51
1609,1099,39
1615,1108,26
1619,1119,13
1620,1130,0
1620,1140,0
1620,1150,0
1620,1160,0
1620,1170,0
1620,1180,0
1620,1190,0
1620,1200,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1210,0
1620,1220,0
1620,1230,0
1620,1238,0
1620,1245,0
1620,1251,0
1620,1255,0
1620,1258,0
1620,1259,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,0
1620,1260,1
1620,1260,1
1620,1260,2
1620,1260,3
1620,1260,3
1620,1260,5
1620,1260,6
1620,1260,7
1620,1260,9
1620,1260,10
1620,1260,12
1620,1260,14
1620,1260,16
1620,1260,18
1620,1260,20
1620,1260,23
1620,1260,25
1620,1260,28
1620,1260,31
1620,1260,34
1620,1260,36
1620,1260,39
1620,1260,42
1620,1260,45
1620,1260,48
1620,1260,51
1620,1260,54
1620,1260,56
1620,1260,59
1620,1260,62
1620,1260,65
1620,1260,67
1620,1260,70
1620,1260,72
1620,1260,74
1620,1260,76
1620,1260,78
1620,1260,80
1620,1260,81
1620,1260,83
1620,1260,84
1620,1260,85
1620,1260,86
1620,1260,87
1620,1260,88
1620,1260,89
1620,1260,89
1620,1260,89
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,90
1620,1260,91
1620,1260,91
1620,1260,92
1620,1260,93
1620,1260,93
1620,1260,95
1620,1260,96
1620,1260,97
1620,1260,99
1620,1260,100
1620,1260,102
1620,1260,104
1620,1260,106
1620,1260,108
1620,1260,110
1620,1260,113
1620,1260,115
1620,1260,118
1620,1260,121
1620,1260,123
1620,1260,126
1620,1260,129
1620,1260,132
1620,1260,135
1620,1260,138
1620,1260,141
1620,1260,144
1620,1260,146
1620,1260,149
1620,1260,152
1620,1260,155
1620,1260,157
1620,1260,160
1620,1260,162
1620,1260,164
1620,1260,166
1620,1260,168
1620,1260,170
1620,1260,171
1620,1260,173
1620,1260,174
1620,1260,175
1620,1260,176
1620,1260,177
1620,1260,178
1620,1260,179
1620,1260,179
1620,1260,179
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1260,180
1620,1259,180
1620,1258,180
1620,1257,180
1620,1256,180
1620,1254,180
1620,1251,180
1620,1249,180
1620,1245,180
1620,1241,180
1620,1236,180
1620,1231,180
1620,1225,180
1620,1219,180
1620,1212,180
1620,1205,180
1620,1197,180
1620,1188,180
1620,1179,180
1620,1170,180
1620,1160,180
1620,1150,180
1620,1140,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1620,1130,180
1619,1119,-166
1615,1108,-153
1609,1099,-140
1601,1091,-128
1592,1085,-115
1581,1081,-102
1570,1080,-89
1560,1080,-89
1550,1080,-89
1540,1080,-89
1530,1080,-89
1520,1080,-89
1510,1080,-89
1500,1080,-89
1490,1080,-89
1490,1080,-89
1479,1079,-102
1468,1075,-115
1459,1069,-128
1451,1061,-140
1445,1052,-153
1441,1041,-166
1440,1030,180
1440,1020,180
1440,1010,180
1440,1000,180
1440,990,180
1440,980,180
1440,970,180
1440,960,180
1440,950,180
1440,950,180
1440,950,180
1440,950,180
1440,950,180
1440,950,180
1440,950,180
1440,950,180
1440,950,180
1440,950,180
1440,940,180
1440,930,180
1440,920,180
1440,910,180
1440,900,180
1440,891,180
1440,882,180
1440,873,180
1440,864,180
1440,856,180
1440,847,180
1440,838,180
1440,829,180
1440,820,180
1440,810,180
1440,800,180
1440,790,180
1440,780,180
1440,770,180
1440,770,180
1441,759,167
1445,748,154
1451,739,141
1459,731,129
1468,725,116
1479,721,103
1490,720,90
1500,720,90
1510,720,90
1520,720,90
1530,720,90
1540,720,90
1550,720,90
1560,720,90
1570,720,90
1570,720,90
1580,720,90
1590,720,90
1600,720,90
1610,720,90
1620,720,90
1629,720,90
1638,720,90
1647,720,90
1656,720,90
1664,720,90
1673,720,90
1682,720,90
1691,720,90
1700,720,90
1710,720,90
1720,720,90
1730,720,90
1740,720,90
1750,720,90
1750,720,90
1750,720,90
1750,720,90
1750,720,90
1750,720,90
1750,720,90
1750,720,90
1750,720,90
1760,720,90
1770,720,90
1780,720,90
1790,720,90
1800,720,90
1809,720,90
1818,720,90
1827,720,90
1836,720,90
1844,720,90
1853,720,90
1862,720,90
1871,720,90
1880,720,90
1890,720,90
1900,720,90
1910,720,90
1920,720,90
1930,720,90
1930,720,90
1941,721,77
1952,725,64
1961,731,51
1969,739,39
1975,748,26
1979,759,13
1980,770,0
1980,780,0
1980,790,0
1980,800,0
1980,810,0
1980,820,0
1980,830,0
1980,840,0
1980,850,0
1980,850,0
1980,860,0
1980,870,0
1980,880,0
1980,890,0
1980,900,0
1980,909,0
1980,918,0
1980,927,0
1980,936,0
1980,944,0
1980,953,0
1980,962,0
1980,971,0
1980,980,0
1980,990,0
1980,1000,0
1980,1010,0
1980,1020,0
1980,1030,0
1980,1030,0
1980,1030,0
1980,1030,0
1980,1030,0
1980,1030,0
1980,1030,0
1980,1030,0
1980,1030,0
1979,1041,-12
1975,1052,-25
1969,1061,-38
1961,1069,-50
1952,1075,-63
1941,1079,-76
1930,1080,-89
1920,1080,-89
1910,1080,-89
1900,1080,-89
1890,1080,-89
1880,1080,-89
1870,1080,-89
1860,1080,-89
1850,1080,-89
1850,1080,-89
1850,1080,-89
1850,1080,-89
1850,1080,-89
1850,1080,-89
1850,1080,-89
1850,1080,-89
1850,1080,-89
1840,1080,-89
1830,1080,-89
1822,1080,-89
